num_cols,cat_cols,temporal_cols,avg_cardinality,corr_strength,pct_nulls,numeric_cardinality_mean,contains_geo,hierarchical_cat,numeric_ratio,chart_type
3,0,1,3.4207223756129235,0.3797990000449546,0.26913858655159667,25.329835282515518,0,0,0.7986339192841846,Line
0,2,0,12.577643921588107,0.12937707820686925,0.0,0.0,0,0,0.03140351179998655,Table
3,1,1,2.3999096347337208,0.6574179214500973,0.010809505272916865,65.78547004150036,0,0,0.5988941874463793,Line
1,0,0,0.0,0.0,0.080831904660907,4.93239974028449,0,0,1.0,KPI
3,0,1,0.0,0.6764875651797514,0.15580438182662668,133.019272727579,0,1,0.7602964946608014,Line
1,1,0,10.281207305967786,0.32317228680695237,0.3264969700577448,69.25297830875934,0,0,0.5114044287524294,Bar
3,3,0,16.656866742349315,0.3940162926130739,0.1980564032154905,10.773610770289451,0,0,0.488715317863097,Bar
2,0,2,3.126265974585346,0.500671959408605,0.08129289532506107,248.3095663066622,0,0,0.5088458895436124,Area
1,0,0,0.0,0.1285069888946006,0.07084576703965682,366.8553671590438,0,0,1.0,Histograma
3,1,0,2.0,0.4214039926875175,0.0,34.79541644136232,0,0,0.7175423265405703,Bar
3,0,2,0.6562983614640321,0.35845849097959576,0.05445150415310512,50.57806253214353,0,0,0.6097235114698166,Area
1,2,0,16.01322906293358,0.5440315493627396,0.18013866137566115,27.957626020478834,0,0,0.33427553696072865,Bar
3,0,2,3.8977907255060344,0.5437026522496694,0.04195602667718068,181.4783203674138,0,0,0.6145688895670463,Line
4,0,1,1.7248750337486207,0.4000015778909936,0.09643626612670737,104.67605235997786,0,0,0.7929274305915205,Area
1,2,0,10.464387016624222,0.5407608295419795,0.06985684562448827,33.563518899428765,0,0,0.27177699378020814,TreeMap
4,0,0,0.0,0.8760638440019056,0.18634974659520664,126.84413973139235,0,0,1.0,Scatter
2,1,2,2.498391684743547,0.5461201305379092,0.06271560005246866,100.37678661010752,0,0,0.3954711055851664,Line
1,2,0,5.630886149923873,0.0,0.18118031184357733,27.17452152671395,0,1,0.3192815646926082,TreeMap
2,2,0,4.9656989026338385,0.9487709334853407,0.2164217195219262,10.204191815983176,0,0,0.5290015947240669,Heatmap
1,4,1,42.899616902892646,0.04433894994136846,0.16551138246549452,19.752760829539675,0,0,0.13375000904278633,Table
2,3,0,4.0,0.5103012463628179,0.15256901271482698,15.128207267127038,0,0,0.4070482460078693,Heatmap
1,1,0,3.8454098291347742,0.2414191360436488,0.11107007155082427,3.978581933005114,0,0,0.5,Pie
3,0,1,0.7165207190282981,0.6865081886801988,0.002268993937351353,249.04306303815142,0,0,0.7334493830956338,Area
1,0,0,0.0,0.12247901493252308,0.15641343340040442,167.81490514949647,0,0,1.0,Histograma
1,3,0,9.551894197200014,0.49395745315651163,0.081177965599373,33.23494441144834,0,0,0.20083847565842688,Bar
1,1,2,4.7164507808288905,0.3354151903923504,0.1934908508817022,154.7019297032997,0,0,0.24164572990374447,Line
1,0,0,0.0,0.09713827593802066,0.09106943991216845,9.31577889760856,0,0,1.0,KPI
4,0,1,1.2107325431843101,0.43749178628744956,0.07342442907186056,112.51431604398772,0,0,0.8316384069001374,Area
4,0,0,0.0,0.6605039838162998,0.15505336449421192,121.90653082926018,0,0,1.0,Scatter
1,4,1,31.431806747481147,0.32249832010548446,0.0916089449152744,20.911359113989377,0,0,0.14104951369345783,Table
1,0,0,0.0,0.29747297741066014,0.08027687176052223,217.98479420947734,0,0,1.0,Histograma
2,1,0,21.771857888945448,0.6766158415992706,0.042999934734593646,6.0787940425995775,0,0,0.6921022223613794,Bar
2,3,0,9.352701748468185,0.0766415291005159,0.0,5.241285004101044,0,1,0.4204656859657357,Table
1,1,0,2.744153146715373,0.2030257542860643,0.2783389694136474,27.273982084237762,0,0,0.5,Pie
1,1,0,6.318898667619277,0.15793992783776908,0.19441426159212447,29.388354344942133,0,0,0.5,Pie
1,0,0,0.0,0.0,0.021483870797622203,1.0,0,0,1.0,KPI
1,0,0,0.0,0.30444227634696924,0.14633426398742977,479.4143015207687,0,0,1.0,Histograma
1,0,0,0.0,0.27277013291605984,0.15721930878980112,142.54499179290104,0,0,1.0,Histograma
4,0,0,0.0,0.5028360003098121,0.027627319749724877,134.20307537915892,0,0,1.0,Scatter
4,0,1,2.2162981294875737,0.8764346527843789,0.0,84.7871946336516,0,0,0.8079190692868986,Area
1,4,1,32.36819513054539,0.30438390656363656,0.14657256931273338,0.0,0,0,0.15311047071077136,Table
2,0,2,2.336344087157924,0.48371874271553883,0.14898549558495336,217.32596280073736,0,0,0.4814382416060804,Area
2,1,0,5.542761053100932,0.1823622896011856,0.31269461115709973,70.91763315976247,0,1,0.6719486065781419,Bar
2,1,1,1.4855266424730473,0.5867449821392221,0.07965342905025805,71.92631696308923,0,0,0.4656021585180322,Line
3,0,2,0.8520704574273494,0.5252686173633164,0.2120663098914193,26.074824349232625,0,0,0.5976351097454271,Line
2,2,0,16.636194065215626,0.8311003358700824,0.2537621395361275,28.228996891407018,0,0,0.548182184800327,Heatmap
2,0,2,1.158178454399021,0.7784964101113623,0.16642361443566828,220.74493447689906,0,0,0.4959366315774429,Area
2,3,0,18.123860716059532,0.8864958387534072,0.23000887778878867,24.219393451128106,0,0,0.37825026681976015,Heatmap
2,0,1,3.235937758586926,0.4110059290602213,0.09755528634958699,223.79355148553245,0,0,0.7119872087929171,Area
2,0,1,0.6689628485443888,0.6817631160782264,0.07670929204388732,144.70039484271427,0,0,0.6717716520217384,Area
1,1,0,3.387826937367917,0.2407275259013474,0.15627581580396432,9.347034883915954,0,0,0.5,Pie
1,0,0,0.0,0.06609977670618342,0.042794543611946456,192.50505775575152,0,0,1.0,Histograma
3,3,0,2.0,0.3239214226037061,0.05596313368739871,70.99285308905704,0,0,0.4246352628160587,Bar
3,0,2,1.5331400615188038,0.43133018930297,0.11135141265432211,77.75358333583443,0,0,0.5713201384639425,Area
1,1,1,2.9780511282592577,0.19438808528016915,0.07065647518635025,46.01657252227203,0,0,0.33073258404201744,Line
1,1,0,5.423704087881672,0.038018737089399415,0.0,19.563275003215683,0,0,0.5,Pie
3,0,0,0.0,0.38996483715929475,0.02405944012298858,148.6643568661543,0,0,1.0,Scatter
3,0,2,0.7121073672003362,0.8697725187689834,0.0911078269337223,258.90847644053576,0,0,0.6141139329704909,Area
2,0,0,0.0,0.8716739602158095,0.09257168551285601,285.1173413512919,0,0,1.0,Scatter
3,1,1,3.6286699757341623,0.6602708160227075,0.0,38.07335915129853,0,0,0.5711961148014101,Line
2,1,0,7.005817534185974,0.0980191092392614,0.2770717381000894,85.03541032731837,0,0,0.6326664035733699,Bar
4,0,0,0.0,0.5529130115377594,0.17490191902077332,194.05202229239697,0,0,1.0,Scatter
2,3,0,12.777556773995236,0.3722666240683686,0.17691403552068177,49.33981267175851,0,0,0.4083591928094145,Bar
1,1,0,13.170692156344147,0.08065280331181332,0.02208896141048824,31.499470063762608,0,1,0.5031880459370545,TreeMap
2,2,0,18.471558959195466,0.6465608659106294,0.16014200229276349,19.028312226412176,0,0,0.47764078565143503,Heatmap
2,1,0,7.9986264915650125,0.2575123086553637,0.22685026450185805,13.995560614842368,0,0,0.6487121570267856,Bar
3,0,2,1.0033832668157099,0.5453337118793887,0.09758139522665518,5.40740147706612,0,0,0.6004661954130041,Line
1,0,0,0.0,0.07118481400527323,0.10504999332473149,5.202413962175994,0,0,1.0,KPI
1,1,0,7.960773659327554,0.3545981339686706,0.08300881149564047,5.5643913656224715,0,1,0.48839281373878857,TreeMap
1,1,2,0.0,0.45541526069824717,0.1704264811813458,136.46133601821592,0,0,0.25599252820866547,Line
1,0,0,0.0,0.007553931154107392,0.08341469655194891,240.27369506032437,0,0,1.0,Histograma
2,1,0,4.908917245886908,0.4587059351757894,0.3253958494617612,18.655219833941672,0,0,0.6465832633708414,Bar
2,0,0,0.0,0.7756608894199112,0.10417000248827596,107.74753615461918,0,0,1.0,Scatter
2,2,0,18.388034898987982,0.5944513378959753,0.16861337137132476,11.573140675916525,0,0,0.5044485382037476,Bar
1,1,0,11.30877579928885,0.18051637810985807,0.0,55.30606921786155,0,0,0.508296525723276,Bar
3,3,0,10.78414184194851,0.11609594132847754,0.0,84.09755458832315,0,0,0.4859040425234128,Bar
1,2,0,13.003154707154634,0.7721904049518834,0.10383744793264618,32.11053817386615,0,0,0.35052140864538683,Heatmap
1,1,0,2.0,0.038873542509175324,0.060217656403781794,21.418722010306418,0,0,0.5,Pie
3,3,0,10.88730303731351,0.39981965763235133,0.14575125479850728,2.8980155677793995,0,0,0.5157716684329651,Bar
1,1,1,4.008300396770363,0.364946149428659,0.22760898625641449,88.41386217780394,0,0,0.3278851093608669,Line
1,1,0,18.808558766099843,0.13384360709435952,0.1853799457238747,85.19143913834363,0,0,0.47743370805070834,Bar
3,0,1,3.456952178392927,0.7015957796102934,0.22325527918490862,9.55125746598078,0,0,0.7339534858723207,Area
3,0,1,1.0056368478845328,0.8511247965510322,0.19388940952244024,200.10767030665295,0,0,0.758587981438249,Area
1,3,0,20.437933386033638,0.7706256674230496,0.28432001216852115,50.24012070612488,0,0,0.2604951349391444,Heatmap
2,0,0,0.0,0.48624528784553567,0.16493369045336176,215.6338495521954,0,0,1.0,Scatter
1,2,0,11.176792012984059,0.14515362144055416,0.14025659776433227,34.3219552233621,0,1,0.3437793398026482,TreeMap
4,0,2,0.0,0.7907925619695577,0.1496570538110274,230.9016667567792,0,0,0.6803426345997935,Area
1,1,0,3.2628755906023788,0.2245324251483043,0.022148996749003787,18.810968552988662,0,0,0.5,Pie
3,0,2,1.2792576828499993,0.44205496087975193,0.0,297.5105321148071,0,0,0.5976351731340052,Area
1,0,2,2.9201394129514977,0.7994339319372821,0.09708265118843712,148.58877623568816,0,0,0.34214430165920684,Line
1,0,0,0.0,0.14973310975010523,0.07890524251376416,164.8027097491241,0,0,1.0,Histograma
1,0,0,0.0,0.03472916749348033,0.041104200626178145,100.16251434714118,0,0,1.0,Histograma
1,0,0,0.0,0.06062183070478301,0.16395791492337064,149.4192755479068,0,0,1.0,Histograma
2,0,0,0.0,0.6883522883882994,0.2314450137193886,282.3897601782436,0,0,1.0,Scatter
2,0,1,1.3531620861705025,0.43438453014499984,0.12287243904051655,42.9541436476251,0,0,0.6215765010736953,Area
0,2,0,28.84147113368436,0.0,0.1546873001847932,5.900960456606706,0,0,0.004423636744702032,Table
4,0,0,0.0,0.413133229683129,0.07486180666626696,38.6132342140501,0,0,1.0,Scatter
0,2,0,16.304326543598336,0.07496240913332644,0.3009752407151282,20.2003851553531,0,0,0.04880387597915038,Table
2,0,2,0.5671356124020169,0.6848733945879839,0.0,220.76236123410067,0,0,0.4841311993079194,Area
1,0,1,0.8161144319012533,0.49637246537577284,0.0457554785203448,43.20642550350878,0,0,0.531952607640984,Line
1,1,0,6.275828248714018,0.06692987029090447,0.1301300633569983,22.98543753728165,0,0,0.5,Pie
1,1,0,4.123678941564977,0.0,0.14139924636099988,9.489230860008206,0,0,0.5,Pie
1,1,0,3.8835815207131823,0.048870636685217246,0.13259150412713022,28.092108734992728,0,0,0.5,Pie
1,0,0,0.0,0.0659899010930245,0.0,11.568704465457923,0,0,1.0,KPI
2,1,0,5.91358034620797,0.29886564601563737,0.0,22.12274916201994,0,0,0.727780503575461,Bar
1,0,0,0.0,0.012220187250105187,0.13954550179116176,188.84200384932666,0,0,1.0,Histograma
3,3,0,13.450075880715744,0.24748985683895036,0.0,35.81692358448882,0,0,0.5134429809180862,Bar
1,2,0,7.449902449803112,0.24406681316138354,0.057077660241451486,33.75940646144444,0,1,0.320682021074122,TreeMap
2,1,2,4.219740340259676,0.07424714531828179,0.2348884937224289,130.4706680749708,0,0,0.4324808136424708,Line
2,0,0,0.0,0.7254737775955018,0.12340517525520427,191.85701549202327,0,0,1.0,Scatter
3,1,0,16.353575275526307,0.32022234947398986,0.12756201659910216,18.081616012703495,0,0,0.7472387238413691,Bar
1,3,0,22.933910549865978,0.5795962510604319,0.25812689812831924,3.767041229322847,0,0,0.2799105345232212,Heatmap
2,0,0,0.0,0.9652523769164747,0.002393620166382412,243.9182767166752,0,0,1.0,Scatter
3,0,2,0.11295111041041883,0.40152478689357246,0.1575548764336514,102.5434862384339,0,0,0.6036382762994698,Area
3,0,2,3.3359020606349032,0.5651838759454961,0.056705703810022774,281.523635951316,0,0,0.6014750374830007,Area
4,0,1,2.210649078858688,0.8957436222247167,0.1652272685444259,224.06638894725066,0,0,0.8069317542171421,Area
2,2,0,17.19745776984211,0.48813549176646376,0.13460093059487205,22.57220493349398,0,1,0.513102805885891,Heatmap
1,1,0,6.393582283043657,0.03193234635434,0.0,7.928928812833716,0,0,0.5,Pie
1,0,0,0.0,0.11224231119464521,0.0,5.647303144798286,0,0,1.0,KPI
3,1,0,15.289468583018092,0.37423629909121026,0.055572584071612044,55.54943127288551,0,0,0.7643123277279064,Bar
1,1,0,3.844596638396934,0.23332137284561497,0.0,20.501947896878725,0,0,0.5,Pie
1,3,0,17.80381883239572,0.867940521685679,0.21329796083825886,38.9166071446823,1,0,0.27432896588983086,Heatmap
3,3,0,7.21535467896752,0.5961120964566454,0.3209545511064185,45.90121070082074,0,0,0.48676056518312955,Bar
3,1,2,0.0,0.46888512683687733,0.261781185301357,164.65666729869028,0,1,0.5407157506869724,Line
1,0,0,0.0,0.0,0.0,7.699997391017329,0,0,1.0,KPI
1,2,0,15.999763563942492,0.017584549248419838,0.07984324741104053,0.0,0,1,0.2783093008910142,TreeMap
2,1,1,0.0,0.4186242819328727,0.15934328341030946,16.669943177176766,0,0,0.47496238203654684,Line
1,4,0,45.178360169921184,0.10821058261875631,0.09993091124113287,31.672234259433452,0,1,0.1533579800226544,Table
1,2,0,26.15915882561812,0.6548151614239998,0.12794911945976348,19.138726719310426,0,0,0.38751685295280447,Heatmap
1,0,0,0.0,0.2237060935727994,0.08684029404188365,355.841787682263,0,0,1.0,Histograma
1,0,0,0.0,0.21856347304562013,0.0,3.786236606572804,0,0,1.0,KPI
1,0,0,0.0,0.05375973339320863,0.06905132790682847,8.6086923439273,0,0,1.0,KPI
2,4,1,33.252296967413876,0.16746860858125479,0.3653154803889963,22.482331770567235,0,1,0.3645367176176355,Table
1,0,0,0.0,0.15255282229264155,0.11709305164016413,324.27423331513853,0,0,1.0,Histograma
2,0,1,3.925138836143365,0.8229803393567818,0.1763341774771514,53.2674383408814,0,0,0.6259868947081748,Line
4,0,1,1.5174691490911463,0.32482717437712055,0.07681917249241632,103.98914299104031,0,0,0.7990453891959469,Area
0,3,1,20.215036380418088,0.21119028469127407,0.34791429051979184,18.028747409920353,0,0,0.03064515831840408,Table
3,0,2,0.986613946908275,0.5021047882575439,0.021049068017541334,84.1814317251194,0,0,0.598489360661985,Area
1,0,0,0.0,0.06334481749624785,0.025459127313726522,1.673264673543568,0,0,1.0,KPI
1,1,0,4.088860636784804,0.4025498450782734,0.0,10.550648968014913,0,0,0.5,Pie
1,1,0,6.516062994412515,0.02615458109154956,0.12194006007033881,40.493845967865155,0,1,0.5185620747878327,TreeMap
1,0,0,0.0,0.2207992884598197,0.0,236.43452818711907,0,0,1.0,Histograma
1,0,0,0.0,0.09563372091230574,0.1753405562646625,187.85533947806363,0,0,1.0,Histograma
1,1,0,3.0730255543312284,0.1712707926222345,0.08110201408964063,11.720733213717931,0,0,0.5,Pie
2,0,0,0.0,0.5083318737245465,0.003754218477202184,137.39751543266118,0,0,1.0,Scatter
4,0,1,1.1308033015340806,0.512668063687199,0.07316130554944178,305.7172454692203,0,0,0.8098859704502477,Area
1,0,0,0.0,0.24168397716783058,0.16079795686688308,484.3739303287294,0,0,1.0,Histograma
3,1,0,10.645008663046244,0.2532577698119387,0.2519999692914518,18.63873234975975,0,0,0.751094422668427,Bar
3,0,2,0.13998270460635087,0.7306499681228071,0.19244696534441436,215.87834640283194,0,0,0.5908014902332025,Area
2,3,0,15.263037292858668,0.09752872962117716,0.15668184770829274,7.736644481072634,0,0,0.41277572096759657,Bar
1,0,0,0.0,0.023864327480273922,0.018739756677658755,1.7227367685809032,0,0,1.0,KPI
1,1,2,0.1819974513374088,0.3733593874782425,0.19089098581417063,94.72294024941769,0,0,0.24573240692866,Line
0,2,0,38.41095295920919,0.10660086222106954,0.2940980234572859,3.658132512266479,0,0,0.0,Table
2,1,2,2.5043353694904082,0.6237092073526087,0.08469292012441076,177.84684227948412,0,0,0.3665813424479353,Line
2,1,0,20.604120146860154,0.13168018529516917,0.14483757902756378,81.62698834437295,0,0,0.671603720028216,Bar
3,0,0,0.0,0.5246639426859747,0.031429927872944616,44.068779929425226,0,0,1.0,Scatter
1,1,0,14.86087688626967,0.24591310340729544,0.14070644411306357,18.64297131090452,0,0,0.5146811439315789,TreeMap
2,3,0,18.80374252232809,0.11752182457869012,0.22890780482842213,20.85292772524212,0,0,0.37437838692513803,Bar
1,3,0,15.554433072912252,0.3531888114070934,0.1550594328059307,37.783765150722665,0,0,0.24223820840837687,Bar
1,0,0,0.0,0.026733165440153486,0.1695232697532138,207.1750393226174,0,0,1.0,Histograma
2,1,0,4.42053734313922,0.4755722940550875,0.2613641052100387,68.04966124591019,0,0,0.706806938232969,Bar
2,2,0,5.488448715194087,0.10105005917376517,0.14198201026450424,21.78749615973976,0,0,0.5380668617920219,Bar
2,0,2,0.4455416058741618,0.11822416489064991,0.15677124291501343,166.99914254399255,0,0,0.5112757301111316,Line
1,3,0,7.978508338046716,0.47917533013272806,0.04157048799611619,32.70557805840643,0,0,0.2558779619333191,Bar
1,0,0,0.0,0.2662091626039232,0.04571385065374928,249.61828766187386,0,0,1.0,Histograma
1,0,1,2.1159277927199627,0.5671131322067544,0.21138783942371858,51.933061756032934,0,0,0.5290778918711665,Line
3,1,2,2.3831236770652353,0.13245865338635476,0.036173403593189435,125.8297815253352,0,0,0.482224924820176,Line
1,1,0,3.717159888428194,0.22479524080816407,0.0,7.210299236497737,0,0,0.5,Pie
1,1,0,2.0,0.05660429650234887,0.256147606738931,21.858429184360283,0,0,0.5,Pie
2,4,1,36.198967687103575,0.24086914501559004,0.24932472588109442,12.473344720810616,0,0,0.28062964362272547,Table
1,1,0,2.062996559575731,0.3148328179919719,0.07958963206340952,9.484294707074266,0,0,0.5,Pie
1,1,0,3.0777357025659633,0.20044062321510409,0.2059730539096022,28.26076813264494,0,0,0.5,Pie
4,0,0,0.0,0.7705838239624374,0.08006021199919096,185.98169497056048,0,0,1.0,Scatter
1,1,0,2.0,0.21540684125253362,0.08061593978030718,23.71312129020228,0,0,0.5,Pie
2,1,0,11.260759950290087,0.1313057530437066,0.26659157443424975,78.92630607092643,0,0,0.627546178949829,Bar
2,0,1,0.0,0.7560217421449402,0.1767977242487341,37.80390894044926,0,0,0.6776306436903046,Area
3,1,2,4.420297085812343,0.794004777635438,0.20878358797016117,96.73568686483372,0,0,0.4772771384517456,Line
3,0,2,0.0,0.5535133707731834,0.11638532897937623,154.81407006727204,0,0,0.5825442435659522,Line
1,0,0,0.0,0.022368220714532275,0.12666927781286133,7.823883015201298,0,0,1.0,KPI
2,0,0,0.0,0.686770544889982,0.14812302818970335,175.90161370858,0,0,1.0,Scatter
2,1,2,2.0222268248278583,0.25796044434778403,0.07902545656191942,39.988238395883336,0,1,0.36001617767097666,Line
2,2,0,25.979154454546514,0.48268445712163527,0.1587014726269561,28.082275937063056,0,0,0.4851939288765338,Heatmap
4,0,2,0.0,0.7552415577476339,0.1387053018187665,273.7099430238717,0,0,0.656258643732526,Area
3,2,0,4.530098592450862,0.40838669975773856,0.0,31.898760942493485,0,0,0.5868891807716999,Bar
1,1,0,8.316601800178274,0.15693653456566936,0.032764164449940736,12.057111542397855,0,0,0.5,Pie
2,0,2,0.6939144480891044,0.2956276765775294,0.02451568559880845,238.27080960040198,0,0,0.4816743951497325,Area
2,0,2,2.001901144838905,0.7168025067330135,0.13189451880071956,213.4708874287906,0,1,0.5133417604412677,Line
1,1,0,6.296703434926977,0.34308747532402895,0.11638882895983917,23.431261014633005,0,1,0.5086338056693176,TreeMap
0,2,1,26.7498690791246,0.09361478923768397,0.10456009309614117,25.74949679123082,0,0,0.032696359903848914,Table
1,1,0,2.6821890739370677,0.0665700579587578,0.19214372176586447,27.982218740137547,0,0,0.5,Pie
1,0,0,0.0,0.039407434759724004,0.0,47.0873066749929,0,0,1.0,Histograma
2,1,1,0.0,0.7334269197602171,0.21061161728906225,38.22719623677587,0,0,0.4983557065202468,Line
1,0,0,0.0,0.10141378175986723,0.027792705559924864,1.7103748171536362,0,0,1.0,KPI
4,0,1,1.1258288176955558,0.6396204353181103,0.17472640867419464,159.32899916668808,0,0,0.7891113217284392,Area
1,1,0,5.180651321303678,0.20242176837323111,0.1699511528061301,17.276499164134023,0,0,0.5,Pie
4,0,1,0.0,0.48781426002584916,0.07523715956956567,193.86137704073732,0,0,0.7915607704133804,Area
1,3,0,4.2022275628613786,0.15320704171991661,0.328528459280281,78.82120538450583,0,0,0.3031756879360641,Bar
1,0,0,0.0,0.17354584793672426,0.07709721147455229,1.0,0,0,1.0,KPI
2,0,2,2.4973685164527444,0.8815195909777809,0.13964962338237064,85.74944175913231,0,0,0.4833617166880245,Area
3,1,1,4.755741237492871,0.8903149226650919,0.11132703199230813,58.60928085410598,0,0,0.6140743487609494,Line
2,3,0,6.240528988211424,0.6090975396973977,0.12187780818558795,45.19604758380659,0,0,0.43413037140936034,Heatmap
2,0,1,1.4101518498089378,0.335493078141309,0.3227726644326784,177.10987936730487,0,0,0.6338403529871661,Line
2,0,0,0.0,0.9507412099356927,0.05754481079211403,244.3779108361865,0,0,1.0,Scatter
1,0,0,0.0,0.2335746387645843,0.12599319710365353,100.7294430674851,0,0,1.0,Histograma
2,1,0,18.19549286585884,0.505989756236475,0.1374262963087016,67.07377146974406,0,0,0.6942841194148153,Bar
3,0,2,0.923797879393814,0.5023510065684595,0.09246924469589042,59.34593547464087,0,0,0.5786978049820727,Area
1,1,1,5.106634583500346,0.18178279012670157,0.11392726353886662,39.93611601876929,0,0,0.33761516185174134,Line
1,0,2,3.272334121401047,0.41928768487585666,0.0,142.68764594893722,0,0,0.3743431831641445,Line
1,1,0,7.218124141471223,0.12244480403699784,0.021780798857784923,17.79319422522873,0,0,0.5,Pie
1,1,1,2.1441869073313873,0.41804700772381287,0.0,117.89516726134187,0,0,0.37437107522536633,Line
1,1,0,2.0,0.10694469035221782,0.051650863770854906,17.714302831581072,0,0,0.5,Pie
2,3,0,5.578917846382887,0.5800827356214142,0.19099482490345618,49.27273421735554,0,0,0.4029105330286857,Bar
2,0,1,0.0,0.5038992565741869,0.08910227650437996,222.10047707703134,0,0,0.6833787470293377,Area
1,0,0,0.0,0.1129396445449149,0.06796873165905336,194.51926770862562,0,0,1.0,Histograma
2,1,0,18.529050480216508,0.5323967478492504,0.19152121023006008,18.494543390811547,1,0,0.6798295411723062,Bar
2,1,1,0.37526476389701713,0.5938393165081176,0.1314609400531223,12.02283885577998,0,0,0.4845635382991633,Line
3,3,0,12.378421034055602,0.123765777060619,0.19439822122330203,35.91531178486142,0,0,0.5139620848193476,Bar
2,1,0,5.596062807721602,0.22864367926027684,0.06554184242997871,48.353069670958604,0,0,0.6856626797079459,Bar
3,0,2,2.701803906623625,0.28995660636668696,0.060665207803353244,17.84848125182873,0,0,0.6127622201004199,Area
3,3,0,16.091653451186946,0.17113835963319957,0.21275030228112118,45.95341187511245,0,0,0.51371385771236,Bar
1,0,0,0.0,0.1510685939338861,0.054540306981369954,460.6661269372131,0,0,1.0,Histograma
4,0,0,0.0,0.520391825470115,0.0,188.708005165319,0,0,1.0,Scatter
3,1,2,2.65332423903629,0.05187995284696352,0.13897633872428747,186.17289646140085,0,0,0.5245928362525915,Line
1,3,0,15.474269571035954,0.22333652318219901,0.07480059780643472,21.860121206011833,0,0,0.24501367449460132,Bar
2,0,2,3.248730240716354,0.27311992661448636,0.17597909708173332,68.1820121617237,0,0,0.49466901651267425,Line
1,0,0,0.0,0.14539121456780452,0.07750537094271495,357.42293210142003,0,0,1.0,Histograma
1,1,0,16.2681276834516,0.3959254737426902,0.13567376413523685,59.86743730290598,0,0,0.5148308895158421,Bar
2,0,2,0.0,0.2963537562455729,0.08798738765166714,103.2790486721967,0,0,0.5491194299179983,Line
1,3,0,25.681035644775513,0.7133066324258147,0.1534911498592088,18.170079401137023,0,0,0.22057654001775615,Heatmap
1,0,0,0.0,0.002189220959284796,0.08209325004036334,513.6214187804813,0,0,1.0,Histograma
0,4,1,39.91046896718365,0.14985423236596584,0.07483767887500568,16.42821945616946,0,0,0.0,Table
2,0,1,0.29149251599994774,0.5680817198168752,0.0,240.48872931120377,0,0,0.6641036795702595,Area
1,3,0,3.6895584248795785,0.04232728869628191,0.21721037948766397,42.869797704768615,1,0,0.2820171547037229,Bar
3,0,1,0.0,0.47051661378254195,0.12525151975530857,62.579860977104666,0,0,0.7073822224327472,Line
1,0,2,4.48875721535138,0.9122597191263305,0.12902004179198018,47.504288672637855,0,1,0.27921296316888283,Line
2,0,1,0.5572963043266528,0.5963488498608516,0.07602490217865428,268.3578962861973,0,0,0.6737021181551422,Area
3,1,0,2.0,0.19966096169059228,0.0,50.43977592596063,0,0,0.7408279685360375,Bar
3,1,0,19.41131784177201,0.5073310856300344,0.33077140514810505,28.04341206456894,1,0,0.7472731157975359,Bar
3,3,0,14.17237641485501,0.3849871982586496,0.1941221126830277,12.224464163114137,0,0,0.5426776538119344,Bar
0,4,0,50.94824690048082,0.32347637887288117,0.0012806972505199216,9.209468498828791,0,1,0.0,Table
3,0,0,0.0,0.6458983003374164,0.1763052183379427,148.8735178619633,0,0,1.0,Scatter
1,4,1,41.27210050787555,0.13378740531619485,0.23073437262062663,6.744526196614529,0,1,0.16824936494794054,Table
0,2,0,51.51516101729689,0.063750780753389,0.11891619219472419,16.351682747417797,0,0,0.012621570253473222,Table
3,0,0,0.0,0.5019002552912789,0.24513748261677853,117.28825646459617,0,0,1.0,Scatter
2,0,1,1.644208955119146,0.7901243038685859,0.003615827847122992,171.18504929599098,0,0,0.6350474961573963,Line
3,2,0,2.0,0.3732067657213229,0.0,16.34326176970682,0,0,0.600938769108383,Bar
1,1,0,4.809283610718591,0.004580183333516466,0.03030145634337239,20.313037680569696,0,0,0.5,Pie
1,0,0,0.0,0.32806878516551946,0.15728464474930204,136.52244346547434,0,0,1.0,Histograma
1,1,0,4.368713292757898,0.0,0.0,7.87908276908175,0,0,0.5,Pie
2,2,1,12.955552561311672,0.08884439721731097,0.27281686430355523,0.0,0,0,0.45127483376504923,Table
1,0,0,0.0,0.1557410218798777,0.0,2.2052405355435853,0,0,1.0,KPI
1,1,0,6.827003949992863,0.0,0.22091689216000773,27.637977051425104,0,0,0.5,Pie
1,0,0,0.0,0.16729748052816718,0.04396447427110251,308.9737519241534,0,0,1.0,Histograma
1,0,0,0.0,0.12522684407643955,0.10180206478298293,9.921686924784511,0,0,1.0,KPI
2,0,2,0.7432272156568203,0.2820555983396302,0.20999176824987278,103.75371519446628,0,0,0.4913744165283999,Line
3,0,1,0.9972251883093743,0.6758798001913933,0.14824783557400426,269.3379734355593,0,0,0.7676626403988119,Area
2,0,0,0.0,0.6821350216452451,0.18686018294085538,136.73359783710134,0,0,1.0,Scatter
3,0,0,0.0,0.8557273895280045,0.1322772830864094,286.8214648954807,0,0,1.0,Scatter
3,3,0,8.235668801099445,0.11238892569277409,0.0036856863745332747,53.188158085384046,0,0,0.5139947845024853,Bar
1,4,1,46.477609736454816,0.3095583563632524,0.07331769476116753,17.82612362820903,0,0,0.18666929404121663,Table
3,3,0,13.623222290803461,0.39035073404724036,0.2425377033484393,30.884038494325733,0,0,0.5053135949001509,Bar
1,0,2,0.7568232250043736,0.8301036561309293,0.06066885875243106,114.25162758335999,0,0,0.3083329931280729,Line
